qct_id,official_qct_050,E100,E050,Q100,Q050
480291512000,0,0,0,0,0
480291513010,0,0,0,0,0
480291513020,0,0,0,0,0
480291514000,1,1,1,1,1
480291515000,0,0,0,0,0
480291516000,0,0,0,0,0
480291517000,0,0,0,0,0
480291519000,1,1,1,0,1
480291520000,0,0,0,0,0
480291521000,0,0,0,0,0
480291522010,0,0,0,0,0
480291522020,0,0,0,0,0
480291601000,1,1,1,1,1
480291602000,0,0,0,0,0
480291603000,0,0,0,0,0
480291604000,1,1,1,1,1
480291605010,1,1,1,1,1
480291605020,1,1,1,1,1
480291606000,1,1,1,1,1
480291607010,1,1,1,1,1
480291607020,1,1,1,1,1
480291609010,0,1,0,0,0
480291609020,1,1,1,1,1
480291610000,1,1,1,1,1
480291611000,0,1,1,0,0
480291612000,1,1,1,1,1
480291613020,1,1,1,1,1
480291613030,1,1,1,1,1
480291613040,1,1,1,1,1
480291614000,0,0,0,0,0
480291615010,0,0,0,0,0
480291615030,1,1,1,1,1
480291615040,1,1,1,1,1
480291616000,1,1,1,1,1
480291618010,0,0,0,0,0
480291618020,1,1,1,1,1
480291619010,0,0,0,0,0
480291619020,0,0,0,0,0
480291620010,0,0,0,0,0
480291620030,0,0,0,0,0
480291620040,1,1,1,1,1
480291701010,1,1,1,1,1
480291701020,1,1,1,1,1
480291702000,1,1,1,1,1
480291703000,1,1,1,1,1
480291704010,1,1,1,1,1
480291704020,1,1,1,1,1
480291705000,1,1,1,1,1
480291706000,1,1,1,1,1
480291707000,1,1,1,1,1
480291708000,1,1,1,1,1
480291709000,1,1,1,1,1
480291710000,1,1,1,1,1
480291711000,1,1,1,1,1
480291712000,1,1,1,1,1
480291713010,1,1,1,1,1
480291713020,1,1,1,1,1
480291714010,1,1,1,1,1
480291714020,1,1,1,1,1
480291715010,0,0,0,0,0
480291715020,1,1,1,1,1
480291716010,1,1,1,1,1
480291716020,1,1,1,1,1
480291717000,0,1,1,0,0
480291718010,1,1,1,1,1
480291718020,1,1,1,1,1
480291719020,0,0,0,0,0
480291719030,0,0,0,0,0
480291719120,0,0,0,0,0
480291719130,0,0,0,0,0
480291719140,0,0,0,0,0
480291719150,0,0,0,0,0
480291719160,0,0,0,0,0
480291719170,0,0,0,0,0
480291719180,0,0,0,0,0
480291719190,0,0,0,0,0
480291719200,0,0,0,0,0
480291719210,0,0,0,0,0
480291719220,0,0,0,0,0
480291719230,0,0,0,0,0
480291719240,0,0,0,0,0
480291719250,0,0,0,0,0
480291720020,0,0,0,0,0
480291720030,0,0,0,0,0
480291720040,0,0,0,0,0
480291720050,0,0,0,0,0
480291720060,0,0,0,0,0
480291720070,0,0,0,0,0
480291801010,0,0,0,0,0
480291801020,0,0,0,0,0
480291802010,0,0,0,0,0
480291802020,0,1,1,0,0
480291803000,1,1,1,1,1
480291804000,1,1,1,1,1
480291805010,1,1,1,1,1
480291805030,0,0,0,0,0
480291805040,1,1,1,1,1
480291806020,1,1,1,0,1
480291806030,0,1,0,1,0
480291806040,0,0,0,0,0
480291807010,0,0,0,0,0
480291807020,0,0,0,0,0
480291808000,1,1,1,1,1
480291809010,0,0,0,0,0
480291809020,0,0,0,0,0
480291810010,0,0,0,0,0
480291810030,1,1,1,1,1
480291810040,0,0,0,0,0
480291810050,1,1,1,1,1
480291811000,0,0,0,0,0
480291812000,0,0,0,0,0
480291813010,0,0,0,0,0
480291813020,0,0,0,0,0
480291813030,1,1,1,1,1
480291814020,1,1,1,1,1
480291814030,0,0,0,0,0
480291814040,0,0,0,0,0
480291815030,0,0,0,0,0
480291815040,0,0,0,0,0
480291815050,0,0,0,0,0
480291815060,0,0,0,0,0
480291816010,0,0,0,0,0
480291816020,0,1,1,0,0
480291817030,0,0,0,0,0
480291817040,0,0,0,0,0
480291817050,0,0,0,0,0
480291817110,0,0,0,0,0
480291817120,0,0,0,0,0
480291817130,0,0,0,0,0
480291817150,0,0,0,0,0
480291817160,0,0,0,0,0
480291817180,0,0,0,0,0
480291817200,0,0,0,0,0
480291817210,0,0,0,0,0
480291817220,0,0,0,0,0
480291817230,0,0,0,0,0
480291817240,0,0,0,0,0
480291817250,0,0,0,0,0
480291817260,0,0,0,0,0
480291817270,0,0,0,0,0
480291817280,0,0,0,0,0
480291817290,0,0,0,0,0
480291817300,0,0,0,0,0
480291817310,0,0,0,0,0
480291818080,0,1,0,0,0
480291818090,0,0,0,0,0
480291818110,0,0,0,0,0
480291818130,0,0,0,0,0
480291818140,0,0,0,0,0
480291818150,0,0,0,0,0
480291818160,0,0,0,0,0
480291818170,0,0,0,0,0
480291818180,0,0,0,0,0
480291818190,0,0,0,0,0
480291818200,0,1,1,1,0
480291818210,0,0,0,0,0
480291818220,0,0,0,0,0
480291818230,0,1,1,0,0
480291818240,0,0,0,0,0
480291818250,0,0,0,0,0
480291818260,0,0,0,0,0
480291819010,1,1,1,1,1
480291819020,0,0,0,0,0
480291820010,0,0,0,0,0
480291820020,0,0,0,0,0
480291820030,0,0,0,0,0
480291821010,0,0,0,0,0
480291821020,0,0,0,0,0
480291821030,0,0,0,0,0
480291821050,0,0,0,0,0
480291821060,0,0,0,0,0
480291901000,1,1,1,1,1
480291902000,0,0,0,0,0
480291904000,0,0,0,0,0
480291905010,0,0,0,0,0
480291905030,0,0,0,0,0
480291905040,0,0,0,0,0
480291906010,1,1,1,1,1
480291906030,0,0,0,0,0
480291906040,0,0,0,0,0
480291907000,0,0,0,0,0
480291908000,0,0,0,0,0
480291909010,0,0,0,0,0
480291909020,0,0,0,0,0
480291910030,0,0,0,0,0
480291910040,1,1,1,1,1
480291910050,0,0,0,0,0
480291910060,0,0,0,0,0
480291911010,0,0,0,0,0
480291911020,0,0,0,0,0
480291912010,0,0,0,0,0
480291912020,0,0,0,0,0
480291913030,0,0,0,0,0
480291913040,0,0,0,0,0
480291914050,0,0,0,0,0
480291914060,0,0,0,0,0
480291914080,0,0,0,0,0
480291914090,0,0,0,0,0
480291914100,0,0,0,0,0
480291914110,0,0,0,0,0
480291914120,0,0,0,0,0
480291914130,0,0,0,0,0
480291915030,0,0,0,0,0
480291915040,0,0,0,0,0
480291915050,0,0,0,0,0
480291915060,0,0,0,0,0
480291917010,0,0,0,0,0
480291917020,0,0,0,0,0
480291918040,0,0,0,0,0
480291918060,0,0,0,0,0
480291918070,0,0,0,0,0
480291918080,0,0,0,0,0
480291918090,0,0,0,0,0
480291918100,0,0,0,0,0
480291918110,0,0,0,0,0
480291918120,0,0,0,0,0
480291918130,0,0,0,0,0
480291918140,0,0,0,0,0
480291918150,0,0,0,0,0
480291918160,0,0,0,0,0
480291918170,0,0,0,0,0
480291919000,1,1,1,1,1
480291920000,1,1,1,1,1
480291921000,0,0,0,0,0
480291922000,0,0,0,0,0
480291923000,0,0,0,0,0
480299800010,0,0,0,0,0
480299800020,0,0,0,0,0
480299800030,0,0,0,0,0
480299800040,0,0,0,0,0
480299800050,0,0,0,0,0
480299801000,0,0,0,0,0
480319501000,0,0,0,0,0
480319502000,0,0,0,0,0
480339501000,0,0,0,0,0
480359501000,0,0,0,0,0
480359502000,0,0,0,0,0
480359503000,0,0,0,0,0
480359504000,0,0,0,0,0
480359505000,0,0,0,0,0
480359506000,0,0,0,0,0
480359507000,0,0,0,0,0
480370101000,1,1,1,1,1
480370104000,1,1,1,1,1
480370105000,1,1,1,1,1
480370106000,1,1,1,1,1
480370107000,0,0,0,0,0
480370108000,0,0,0,0,0
480370109010,0,0,0,0,0
480370109020,0,0,0,0,0
480370110000,0,0,0,0,0
480370111000,0,0,0,0,0
480370112000,0,0,0,0,0
480370113000,0,0,0,0,0
480370114010,0,0,0,0,0
480370114020,0,0,0,0,0
480370115010,0,0,0,0,0
480370115020,0,0,0,0,0
480370116000,0,0,0,0,0
480370117000,0,0,0,0,0
480396601000,0,0,0,0,0
480396602000,0,0,0,0,0
480396603000,0,0,0,0,0
480396604000,0,0,0,0,0
480396605000,0,0,0,0,0
480396606010,0,0,0,0,0
480396606020,0,0,0,0,0
480396607010,0,0,0,0,0
480396607020,0,0,0,0,0
480396608010,0,0,0,0,0
480396608020,0,0,0,0,0
480396609000,0,0,0,0,0
480396610000,0,1,1,0,0
480396611000,0,0,0,0,0
480396612000,0,1,1,0,0
480396613000,1,1,1,1,1
480396614000,0,0,0,0,0
480396615010,0,0,0,0,0
480396615020,0,0,0,0,0
480396616010,0,0,0,0,0
480396616020,0,0,0,0,0
480396617000,0,0,0,0,0
480396618000,0,0,0,0,0
480396619000,0,0,0,0,0
480396620000,0,0,0,0,0
480396621000,0,0,0,0,0
480396622000,0,0,0,0,0
480396623000,0,0,0,0,0
480396624000,0,0,0,0,0
480396625000,0,0,0,0,0
480396626000,0,0,0,0,0
480396627000,0,0,0,0,0
480396628000,0,0,0,0,0
480396629000,0,0,0,0,0
480396630000,0,0,0,0,0
480396631000,0,0,0,0,0
480396632000,0,0,0,0,0
480396633000,0,0,0,0,0
480396634000,0,0,0,0,0
480396635000,0,0,0,0,0
480396636000,0,0,0,0,0
480396637000,0,0,0,0,0
480396638000,0,0,0,0,0
480396639000,1,1,1,1,1
480396640000,1,1,1,1,1
480396641000,0,0,0,0,0
480396642000,0,0,0,0,0
480396643000,1,1,1,1,1
480396644000,0,0,0,0,0
480396645010,0,0,0,0,0
480399900000,0,0,0,0,0
480410001010,0,0,0,0,0
480410001020,0,0,0,0,0
480410001030,0,0,0,0,0
480410002010,0,1,1,0,0
480410002020,0,0,0,0,0
480410003000,0,0,0,0,0
480410004000,0,0,0,0,0
480410005000,1,1,1,1,1
480410006030,0,1,1,0,0
480410006040,0,1,1,0,0
480410007000,0,0,0,0,0
480410008000,0,0,0,0,0
480410009000,0,1,1,0,0
480410010000,1,1,1,1,1
480410011000,0,1,1,0,0
480410013010,0,1,1,0,0
480410013020,0,1,1,0,0
480410013030,1,1,1,1,1
480410014000,1,1,1,1,1
480410016010,1,1,1,1,1
480410016040,0,1,1,0,0
480410016050,0,1,1,0,0
480410016060,1,1,1,1,1
480410017010,1,1,1,1,1
480410017020,1,1,1,1,1
480410018010,0,0,0,0,0
480410018030,0,1,1,0,0
480410018040,0,1,1,0,0
480410019000,0,0,0,0,0
480410020010,0,0,0,0,0
480410020020,0,0,0,0,0
480410020060,0,0,0,0,0
480410020070,0,0,0,0,0
480410020080,0,0,0,0,0
480410020090,0,0,0,0,0
480410020100,0,0,0,0,0
480410020110,0,0,0,0,0
480410020120,1,1,1,1,1
480410020130,0,0,0,0,0
480410020140,0,1,0,0,0
480410020150,0,0,0,0,0
480419800000,0,0,0,0,0
480439503000,0,0,0,0,0
480439504000,0,0,0,0,0
480439505000,0,0,0,0,0
480459502000,0,0,0,0,0
480479501000,1,1,1,1,1
480479502000,1,1,1,1,1
480499501000,0,0,0,0,0
480499502000,0,0,0,0,0
480499503000,0,0,0,0,0
480499505000,0,0,0,0,0
480499506000,1,1,1,1,1
480499507000,0,1,0,1,0
480499508000,1,1,1,1,1
480499509000,0,1,1,0,0
480499510000,0,0,0,0,0
480499511000,0,0,0,0,0
480499512000,0,0,0,0,0
480499513000,0,0,0,0,0
480519701000,0,0,0,0,0
480519702000,0,0,0,0,0
480519703000,0,0,0,0,0
480519704000,0,0,0,0,0
480519705000,0,0,0,0,0
480539601000,0,0,0,0,0
480539602000,0,0,0,0,0
480539603000,0,0,0,0,0
480539604000,0,0,0,0,0
480539605000,1,1,1,1,1
480539606000,0,0,0,0,0
480539607000,0,0,0,0,0
480539608000,0,0,0,0,0
480559601010,0,0,0,0,0
480559601020,0,0,0,0,0
480559602000,0,0,0,0,0
480559603000,0,0,0,0,0
480559604000,1,1,1,1,1
480559605000,1,1,1,1,1
480559606000,0,0,0,0,0
480559607000,1,1,1,1,1
480570001000,0,0,0,0,0
480570002000,0,0,0,0,0
480570003000,0,0,0,0,0
480570004000,0,1,1,0,0
480570005000,0,0,0,0,0
480579900000,0,0,0,0,0
480590301010,0,0,0,0,0
480590301020,0,0,0,0,0
480590302000,0,0,0,0,0
480610101000,0,1,1,0,0
480610102010,0,1,0,0,0
480610102030,0,1,1,0,0
480610103010,0,1,1,0,0
480610103020,0,0,0,0,0
480610104010,0,1,1,0,0
480610104020,0,1,1,0,0
480610105000,0,1,1,0,0
480610106010,0,1,1,0,0
480610106020,0,1,0,0,0
480610107000,0,1,1,0,0
480610108000,0,1,1,0,0
480610109000,1,1,1,1,1
480610110000,1,1,1,1,1
480610111000,1,1,1,1,1
480610112000,0,1,1,0,0
480610113010,0,1,0,0,0
480610113020,0,0,0,0,0
480610114000,0,0,0,0,0
480610115000,0,1,1,0,0
480610116000,0,1,1,0,0
480610117000,0,1,1,0,0
480610118010,0,0,0,0,0
480610118020,1,1,1,1,1
480610119010,0,1,1,0,0
480610119020,0,1,0,0,0
480610119030,1,1,1,1,1
480610120010,0,1,1,0,0
480610120020,0,1,1,0,0
480610121010,0,0,0,0,0
480610121020,0,1,1,0,0
480610122000,0,1,1,0,0
480610123010,0,0,0,0,0
480610123040,0,1,1,0,0
480610123050,0,0,0,0,0
480610124010,0,1,1,0,0
480610124020,0,1,1,0,0
480610125040,0,1,1,0,0
480610125050,0,1,1,0,0
480610125060,0,0,0,0,0
480610125070,0,1,1,0,0
480610125080,0,1,0,0,0
480610126070,0,1,1,0,0
480610126080,0,1,1,0,0
480610126090,1,1,1,1,1
480610126120,0,0,0,0,0
480610126130,0,0,0,0,0
480610127000,0,1,1,0,0
480610128000,0,1,1,0,0
480610129000,0,1,1,0,0
480610130020,0,0,0,0,0
480610130030,1,1,1,1,1
480610130040,0,0,0,0,0
480610131020,0,1,1,0,0
480610131040,0,0,0,0,0
480610131060,1,1,1,1,1
480610132030,1,1,1,1,1
480610132040,0,1,1,0,0
480610132050,0,1,1,0,0
480610132060,1,1,1,1,1
480610132070,1,1,1,1,1
480610133030,0,1,1,0,0
480610133050,0,1,1,0,0
480610133060,0,1,1,0,0
480610133070,1,1,1,1,1
480610133080,0,1,1,0,0
480610133090,1,1,1,1,1
480610134010,1,1,1,1,1
480610134020,1,1,1,1,1
480610135000,0,0,0,0,0
480610136000,0,1,1,0,0
480610137000,1,1,1,1,1
480610138010,1,1,1,1,1
480610138020,1,1,1,1,1
480610139010,0,1,1,0,0
480610139020,1,1,1,1,1
480610139030,0,1,1,0,0
480610140010,1,1,1,1,1
480610140020,1,1,1,1,1
480610141000,1,1,1,1,1
480610142000,0,1,1,0,0
480610143000,0,1,1,0,0
480610144000,0,1,1,0,0
480610145000,0,0,0,0,0
480619800010,0,0,0,0,0
480619801000,0,0,0,0,0
480619900000,0,0,0,0,0
480639501010,0,0,0,0,0
480639501020,0,0,0,0,0
480639502000,1,1,1,1,1
480659501000,0,0,0,0,0
480659502000,0,0,0,0,0
480679501000,0,0,0,0,0
480679502000,0,0,0,0,0
480679503000,0,1,1,0,0
480679504000,1,1,1,1,1
480679505000,0,0,0,0,0
480679506000,0,0,0,0,0
480679507000,0,1,1,0,0
480699501000,0,0,0,0,0
480699502000,1,1,1,1,1
480699503000,0,0,0,0,0
480717101000,0,0,0,0,0
480717102000,0,0,0,0,0
480717103000,0,0,0,0,0
480717104010,0,0,0,0,0
480717105000,0,0,0,0,0
480717106000,0,0,0,0,0
480719900000,0,0,0,0,0
480739501000,0,0,0,0,0
480739502000,0,0,0,0,0
480739503000,0,0,0,0,0
480739504000,1,1,1,1,1
480739505000,1,1,1,1,1
480739506000,0,0,0,0,0
480739507000,1,1,1,1,1
480739508010,0,1,1,0,0
480739508020,0,0,0,0,0
480739509000,0,1,1,0,0
480739510000,0,0,0,0,0
480739511000,1,1,1,1,1
480759501000,0,0,0,0,0
480759502000,0,0,0,0,0
480770302000,0,0,0,0,0
480770303010,0,0,0,0,0
480770303020,0,0,0,0,0
480799501000,0,0,0,0,0
480819501000,0,0,0,0,0
480819502000,0,0,0,0,0
480839503000,1,1,1,1,1
480839506000,0,0,0,0,0
480839507000,0,1,1,0,0
480850301000,0,0,0,0,0
480850302010,0,0,0,0,0
480850302020,0,0,0,0,0
480850302030,0,0,0,0,0
480850303010,0,0,0,0,0
480850303020,0,0,0,0,0
480850303030,0,0,0,0,0
480850303040,0,0,0,0,0
480850303050,0,0,0,0,0
480850304030,0,0,0,0,0
480850304040,0,0,0,0,0
480850304050,0,0,0,0,0
480850304060,0,0,0,0,0
480850304070,0,0,0,0,0
480850304080,0,0,0,0,0
480850305040,0,0,0,0,0
480850305050,0,0,0,0,0
480850305060,0,0,0,0,0
480850305070,0,0,0,0,0
480850305080,0,0,0,0,0
480850305090,0,0,0,0,0
480850305100,0,0,0,0,0
480850305110,0,0,0,0,0
480850305120,0,0,0,0,0
480850305130,0,0,0,0,0
480850305140,0,0,0,0,0
480850305150,0,0,0,0,0
480850305160,0,0,0,0,0
480850305170,0,0,0,0,0
480850305180,0,0,0,0,0
480850305190,0,0,0,0,0
480850305200,0,0,0,0,0
480850305210,0,0,0,0,0
480850305220,0,0,0,0,0
480850305230,0,0,0,0,0
480850305240,0,0,0,0,0
480850305250,0,0,0,0,0
480850305260,0,0,0,0,0
480850305270,0,0,0,0,0
480850305280,0,0,0,0,0
480850305290,0,0,0,0,0
480850305300,0,0,0,0,0
480850305310,0,0,0,0,0
480850306010,0,0,0,0,0
480850306030,0,0,0,0,0
480850306040,0,0,0,0,0
480850306050,0,0,0,0,0
480850307010,0,1,0,1,0
480850307020,1,1,1,0,1
480850308010,0,0,0,0,0
480850308020,0,0,0,0,0
480850309000,1,1,1,1,1
480850310010,0,0,0,0,0
480850310030,0,0,0,0,0
480850310040,0,0,0,0,0
480850311000,0,0,0,0,0
480850312010,0,0,0,0,0
480850312020,0,0,0,0,0
480850313080,0,0,0,0,0
480850313090,0,0,0,0,0
480850313100,0,0,0,0,0
480850313110,0,0,0,0,0
480850313120,0,0,0,0,0
480850313130,0,0,0,0,0
480850313140,0,0,0,0,0
480850313150,0,0,0,0,0
480850313160,0,0,0,0,0
480850313170,0,0,0,0,0
480850314050,0,0,0,0,0
480850314060,0,0,0,0,0
480850314070,0,0,0,0,0
480850314080,0,0,0,0,0
480850314090,0,0,0,0,0
480850314100,0,0,0,0,0
480850314110,0,0,0,0,0
480850315040,0,0,0,0,0
480850315050,0,0,0,0,0
480850315060,0,0,0,0,0
480850315070,0,0,0,0,0
480850315080,0,0,0,0,0
480850316110,0,0,0,0,0
480850316120,0,0,0,0,0
480850316130,0,0,0,0,0
480850316210,0,0,0,0,0
480850316220,0,0,0,0,0
480850316230,0,0,0,0,0
480850316240,1,1,1,1,1
480850316250,0,0,0,0,0
480850316260,0,0,0,0,0
480850316270,0,0,0,0,0
480850316280,0,0,0,0,0
480850316290,0,0,0,0,0
480850316300,0,0,0,0,0
480850316310,0,0,0,0,0
480850316320,0,0,0,0,0
480850316330,0,0,0,0,0
480850316340,0,0,0,0,0
480850316350,0,0,0,0,0
480850316360,0,0,0,0,0
480850316370,0,0,0,0,0
480850316380,0,0,0,0,0
480850316390,0,0,0,0,0
480850316400,0,0,0,0,0
480850316410,0,0,0,0,0
480850316420,0,0,0,0,0
480850316430,0,0,0,0,0
480850316450,0,0,0,0,0
480850316460,0,0,0,0,0
480850316470,0,0,0,0,0
480850316480,0,0,0,0,0
480850316490,0,0,0,0,0
480850316520,0,0,0,0,0
480850316530,0,0,0,0,0
480850316540,0,0,0,0,0
480850316550,0,0,0,0,0
480850316560,0,0,0,0,0
480850316570,0,0,0,0,0
480850316580,0,0,0,0,0
480850316590,0,0,0,0,0
480850316600,0,0,0,0,0
480850316610,0,0,0,0,0
480850316620,0,0,0,0,0
480850316630,0,0,0,0,0
480850316640,0,0,0,0,0
480850317040,0,0,0,0,0
480850317060,0,0,0,0,0
480850317080,0,0,0,0,0
480850317090,0,0,0,0,0
480850317110,0,0,0,0,0
480850317120,0,0,0,0,0
480850317130,0,0,0,0,0
480850317140,0,0,0,0,0
480850317150,0,0,0,0,0
480850317160,0,0,0,0,0
480850317170,0,0,0,0,0
480850317180,0,0,0,0,0
480850317190,0,0,0,0,0
480850317200,1,1,1,1,1
480850318020,0,0,0,0,0
480850318040,1,1,1,0,1
480850318050,0,0,0,0,0
480850318060,0,0,0,0,0
480850318070,0,0,0,0,0
480850319000,1,1,1,1,1
480850320030,0,0,0,0,0
480850320040,0,0,0,0,0
480850320080,0,0,0,0,0
480850320090,0,0,0,0,0
480850320100,0,0,0,0,0
480850320110,0,0,0,0,0
480850320120,0,0,0,0,0
480850320130,0,0,0,0,0
480879503000,0,0,0,0,0
480897501000,0,1,1,0,0
480897502000,0,0,0,0,0
480897503000,0,0,0,0,0
480897504000,0,0,0,0,0
480897505000,0,0,0,0,0
480913101000,0,0,0,0,0
480913102000,0,0,0,0,0
480913103000,0,0,0,0,0
480913104010,0,0,0,0,0
480913104030,0,0,0,0,0
480913104040,0,0,0,0,0
480913105010,0,0,0,0,0
480913105020,0,0,0,0,0
480913105030,0,0,0,0,0
480913106030,0,0,0,0,0
480913106040,0,0,0,0,0
480913106050,0,0,0,0,0
480913106060,0,0,0,0,0
480913106070,0,0,0,0,0
480913106080,0,0,0,0,0
480913107010,0,0,0,0,0
480913107020,0,0,0,0,0
480913107030,0,0,0,0,0
480913107040,0,0,0,0,0
480913108010,0,0,0,0,0
480913108020,0,0,0,0,0
480913109010,0,0,0,0,0
480913109020,0,0,0,0,0
480913109030,0,0,0,0,0
480939501000,0,0,0,0,0
480939502000,0,1,1,0,0
480939503000,1,1,1,1,1
480939504000,0,0,0,0,0
480959503000,0,0,0,0,0
480970001000,0,0,0,0,0
480970002000,0,0,0,0,0
480970004000,0,0,0,0,0
480970005000,1,1,1,1,1
480970006000,0,0,0,0,0
480970007000,0,0,0,0,0
480970009000,0,0,0,0,0
480970011000,0,0,0,0,0
480990101010,0,0,0,0,0
480990101020,0,0,0,0,0
480990102010,0,0,0,0,0
480990102020,0,0,0,0,0
480990103000,0,0,0,0,0
480990104000,0,0,0,0,0
480990105010,0,0,0,0,0
480990105020,0,0,0,0,0
480990105030,0,0,0,0,0
480990105040,0,0,0,0,0
480990106010,1,1,1,1,1
480990106030,0,0,0,0,0
480990106040,0,0,0,0,0
480990107010,0,0,0,0,0
480990107020,0,0,0,0,0
480990108020,0,0,0,0,0
480990108030,0,0,0,0,0
480990108040,0,0,0,0,0
480999800000,0,0,0,0,0
481019501000,0,0,0,0,0
481039501000,0,0,0,0,0
481059501000,0,0,0,0,0
481079501000,0,1,1,0,0
481079502000,1,1,1,1,1
481079503000,0,0,0,0,0
481099503000,0,1,1,0,0
481119501000,0,1,0,0,0
481119503000,0,0,0,0,0
481130001000,0,0,0,0,0
481130002010,0,0,0,0,0
481130002020,0,0,0,0,0
481130003000,0,0,0,0,0
481130004010,1,1,1,1,1
481130004040,0,0,0,0,0
481130004050,1,1,1,1,1
481130004060,1,1,1,1,1
481130005000,0,0,0,0,0
481130006010,0,1,1,0,0
481130006030,0,0,0,0,0
481130006050,0,0,0,0,0
481130006060,0,0,0,0,0
481130007010,0,0,0,0,0
481130007020,0,0,0,0,0
481130008000,1,1,1,1,1
481130009000,1,1,1,1,1
481130010010,0,0,0,0,0
481130010020,0,0,0,0,0
481130011010,0,0,0,0,0
481130011020,0,0,0,0,0
481130012020,0,0,0,0,0
481130012030,0,0,0,0,0
481130012040,1,1,1,1,1
481130013010,0,0,0,0,0
481130013020,0,0,0,0,0
481130014000,1,1,1,1,1
481130015020,1,1,1,1,1
481130015030,1,1,1,1,1
481130015040,1,1,1,1,1
481130016000,1,1,1,1,1
481130017010,0,0,0,0,0
481130017030,0,0,0,0,0
481130017040,0,0,0,0,0
481130018000,0,0,0,0,0
481130019000,0,0,0,0,0
481130020000,1,1,1,1,1
481130021000,0,0,0,0,0
481130022000,0,0,0,0,0
481130024000,1,1,1,1,1
481130025000,1,1,1,1,1
481130027010,1,1,1,1,1
481130027020,1,1,1,1,1
481130031010,0,0,0,0,0
481130034000,1,1,1,1,1
481130037000,1,1,1,1,1
481130038000,1,1,1,1,1
481130039010,1,1,1,1,1
481130039020,1,1,1,1,1
481130040000,1,1,1,1,1
481130041000,1,1,1,1,1
481130042010,0,0,0,0,0
481130042020,0,0,0,0,0
481130043000,1,1,1,1,1
481130044000,0,0,0,0,0
481130045000,0,0,0,0,0
481130046000,0,0,0,0,0
481130047000,1,1,1,1,1
481130048000,1,1,1,1,1
481130049000,1,1,1,1,1
481130050000,1,1,1,1,1
481130051000,1,1,1,1,1
481130052000,0,0,0,0,0
481130053000,1,1,1,1,1
481130054000,1,1,1,1,1
481130055000,1,1,1,1,1
481130056000,1,1,1,1,1
481130057000,1,1,1,1,1
481130059010,1,1,1,1,1
481130059020,1,1,1,1,1
481130060010,1,1,1,1,1
481130060020,1,1,1,1,1
481130061000,1,1,1,1,1
481130062000,1,1,1,1,1
481130063010,0,0,0,0,0
481130063020,0,0,0,0,0
481130064010,0,0,0,0,0
481130064020,1,1,1,1,1
481130065010,1,1,1,1,1
481130065020,1,1,1,1,1
481130067000,1,1,1,1,1
481130068000,1,1,1,1,1
481130069000,1,1,1,1,1
481130071010,0,0,0,0,0
481130071020,0,0,0,0,0
481130072010,1,1,1,1,1
481130072020,1,1,1,1,1
481130073010,0,0,0,0,0
481130073020,0,0,0,0,0
481130076010,0,0,0,0,0
481130076040,0,0,0,0,0
481130076050,0,0,0,0,0
481130077000,0,0,0,0,0
481130078010,0,0,0,0,0
481130078040,0,0,0,0,0
481130078050,0,0,0,0,0
481130078090,0,0,0,0,0
481130078100,0,0,0,0,0
481130078110,1,1,1,1,1
481130078120,0,0,0,0,0
481130078150,1,1,1,1,1
481130078180,1,1,1,1,1
481130078190,1,1,1,1,1
481130078200,1,1,1,1,1
481130078210,1,1,1,1,1
481130078220,0,0,0,0,0
481130078230,0,1,0,1,0
481130078240,0,0,0,0,0
481130078250,0,0,0,0,0
481130078260,0,0,0,0,0
481130078270,0,1,1,0,0
481130079020,0,0,0,0,0
481130079030,0,0,0,0,0
481130079060,0,0,0,0,0
481130079090,0,0,0,0,0
481130079100,0,0,0,0,0
481130079110,0,0,0,0,0
481130079120,0,0,0,0,0
481130079130,0,0,0,0,0
481130079140,0,1,1,0,0
481130080000,0,0,0,0,0
481130081000,0,0,0,0,0
481130082000,0,0,0,0,0
481130084000,1,1,1,1,1
481130085000,1,1,1,1,1
481130086030,1,1,1,1,1
481130086040,1,1,1,1,1
481130087010,1,1,1,1,1
481130087030,1,1,1,1,1
481130087040,1,1,1,1,1
481130087050,1,1,1,1,1
481130088010,1,1,1,1,1
481130088020,1,1,1,1,1
481130089000,1,1,1,1,1
481130090000,1,1,1,1,1
481130091010,1,1,1,1,1
481130091030,1,1,1,1,1
481130091040,1,1,1,1,1
481130091050,1,1,1,1,1
481130092010,0,0,0,0,0
481130092020,1,1,1,1,1
481130093010,1,1,1,1,1
481130093030,1,1,1,1,1
481130093040,1,1,1,1,1
481130094010,0,0,0,0,0
481130094020,0,0,0,0,0
481130095000,0,0,0,0,0
481130096030,0,0,0,0,0
481130096040,0,0,0,0,0
481130096050,0,0,0,0,0
481130096070,0,0,0,0,0
481130096080,0,0,0,0,0
481130096090,0,0,0,0,0
481130096100,1,1,1,1,1
481130096110,0,0,0,0,0
481130097010,0,0,0,0,0
481130097020,0,0,0,0,0
481130098020,1,1,1,1,1
481130098030,0,0,0,0,0
481130098040,1,1,1,1,1
481130099000,0,0,0,0,0
481130100000,1,1,1,1,1
481130101010,1,1,1,1,1
481130101020,1,1,1,1,1
481130105000,1,1,1,0,1
481130106010,1,1,1,1,1
481130106020,1,1,1,1,1
481130107010,1,1,1,1,1
481130107030,1,1,1,1,1
481130107040,1,1,1,1,1
481130108010,1,1,1,1,1
481130108030,0,0,0,0,0
481130108040,1,1,1,1,1
481130108050,1,1,1,1,1
481130109020,1,1,1,1,1
